datetime_local,location_name,latitude,longitude,value,parameter_name,unit_of_measure
2023-02-28 12:00:00,Alphington,-37.7784081,145.0306,6.247,NO2,ppb
2023-02-28 12:00:00,Altona North,-37.84455,144.8629,2.862,NO2,ppb
2023-02-28 12:00:00,Footscray,-37.803709,144.869342,7.588,NO2,ppb
2023-02-28 12:00:00,Geelong South,-38.17356,144.3703,1.913,NO2,ppb
2023-02-28 18:00:00,Dandenong,-37.98576,145.1987,5.817,NO2,ppb
2023-02-28 18:00:00,Alphington,-37.7784081,145.0306,3.752,NO2,ppb
2023-02-28 18:00:00,Altona North,-37.84455,144.8629,1.254,NO2,ppb
2023-02-28 18:00:00,Footscray,-37.803709,144.869342,3.145,NO2,ppb
2023-02-28 18:00:00,Geelong South,-38.17356,144.3703,2.741,NO2,ppb
2023-03-01 06:00:00,Dandenong,-37.98576,145.1987,21.796,NO2,ppb
2023-03-01 06:00:00,Alphington,-37.7784081,145.0306,11.097,NO2,ppb
2023-03-01 06:00:00,Altona North,-37.84455,144.8629,7.097,NO2,ppb
2023-03-01 06:00:00,Geelong South,-38.17356,144.3703,8.421,NO2,ppb
2023-03-01 12:00:00,Dandenong,-37.98576,145.1987,5.882,NO2,ppb
2023-03-01 12:00:00,Alphington,-37.7784081,145.0306,2.695,NO2,ppb
2023-03-01 12:00:00,Altona North,-37.84455,144.8629,1.349,NO2,ppb
2023-03-01 12:00:00,Footscray,-37.803709,144.869342,1.699,NO2,ppb
2023-03-01 12:00:00,Geelong South,-38.17356,144.3703,1.728,NO2,ppb
2023-03-01 18:00:00,Dandenong,-37.98576,145.1987,3.844,NO2,ppb
2023-03-01 18:00:00,Alphington,-37.7784081,145.0306,2.216,NO2,ppb
2023-03-01 18:00:00,Altona North,-37.84455,144.8629,0.756,NO2,ppb
2023-03-01 18:00:00,Footscray,-37.803709,144.869342,1.605,NO2,ppb
2023-03-01 18:00:00,Geelong South,-38.17356,144.3703,1.064,NO2,ppb
2023-03-15 06:00:00,Dandenong,-37.98576,145.1987,12.049,NO2,ppb
2023-03-15 06:00:00,Alphington,-37.7784081,145.0306,6.338,NO2,ppb
