datetime_local,location_name,latitude,longitude,value,parameter_name,unit_of_measure
2023-01-02 02:00:00,Mooroolbark,-37.7749672,145.3285,11.207,PM10,ug/m3
2023-01-02 02:00:00,Mooroolbark,-37.7749672,145.3285,28.219,BSP,1/Mm
2023-01-02 02:00:00,Mooroolbark,-37.7749672,145.3285,23.108,DBT,deg.C
2023-01-02 02:00:00,Mooroolbark,-37.7749672,145.3285,29.31,O3,ppb
2023-01-02 03:00:00,Mooroolbark,-37.7749672,145.3285,11.344,PM10,ug/m3
2023-01-02 03:00:00,Mooroolbark,-37.7749672,145.3285,28.907,BSP,1/Mm
2023-01-02 03:00:00,Mooroolbark,-37.7749672,145.3285,22.651,DBT,deg.C
2023-01-02 03:00:00,Mooroolbark,-37.7749672,145.3285,28.239,O3,ppb
2023-01-02 04:00:00,Mooroolbark,-37.7749672,145.3285,14.788,PM10,ug/m3
2023-01-02 04:00:00,Mooroolbark,-37.7749672,145.3285,29.788,BSP,1/Mm
2023-01-02 04:00:00,Mooroolbark,-37.7749672,145.3285,20.984,DBT,deg.C
2023-01-02 04:00:00,Mooroolbark,-37.7749672,145.3285,21.215,O3,ppb
2023-01-02 05:00:00,Mooroolbark,-37.7749672,145.3285,4.867,PM10,ug/m3
2023-01-02 05:00:00,Mooroolbark,-37.7749672,145.3285,26.208,BSP,1/Mm
2023-01-02 05:00:00,Mooroolbark,-37.7749672,145.3285,23.896,DBT,deg.C
2023-01-02 05:00:00,Mooroolbark,-37.7749672,145.3285,29,O3,ppb
2023-01-02 06:00:00,Mooroolbark,-37.7749672,145.3285,13.902,PM10,ug/m3
2023-01-02 06:00:00,Mooroolbark,-37.7749672,145.3285,24.202,BSP,1/Mm
2023-01-02 06:00:00,Mooroolbark,-37.7749672,145.3285,25.157,DBT,deg.C
2023-01-02 06:00:00,Mooroolbark,-37.7749672,145.3285,28.662,O3,ppb
2023-01-02 07:00:00,Mooroolbark,-37.7749672,145.3285,19.016,PM10,ug/m3
2023-01-02 07:00:00,Mooroolbark,-37.7749672,145.3285,26.277,BSP,1/Mm
2023-01-02 07:00:00,Mooroolbark,-37.7749672,145.3285,26.71,DBT,deg.C
2023-01-02 07:00:00,Mooroolbark,-37.7749672,145.3285,27.129,O3,ppb
2023-01-02 08:00:00,Mooroolbark,-37.7749672,145.3285,14.06,PM10,ug/m3
2023-01-02 08:00:00,Mooroolbark,-37.7749672,145.3285,26.514,BSP,1/Mm
2023-01-02 08:00:00,Mooroolbark,-37.7749672,145.3285,28.014,DBT,deg.C
2023-01-02 08:00:00,Mooroolbark,-37.7749672,145.3285,27.642,O3,ppb
2023-01-02 09:00:00,Mooroolbark,-37.7749672,145.3285,19.996,PM10,ug/m3
2023-01-02 09:00:00,Mooroolbark,-37.7749672,145.3285,26.041,BSP,1/Mm
2023-01-02 09:00:00,Mooroolbark,-37.7749672,145.3285,28.015,DBT,deg.C
2023-01-02 09:00:00,Mooroolbark,-37.7749672,145.3285,26.486,O3,ppb
2023-01-02 10:00:00,Mooroolbark,-37.7749672,145.3285,17.122,PM10,ug/m3
2023-01-02 10:00:00,Mooroolbark,-37.7749672,145.3285,24.714,BSP,1/Mm
2023-01-02 10:00:00,Mooroolbark,-37.7749672,145.3285,29.278,DBT,deg.C
2023-01-02 10:00:00,Mooroolbark,-37.7749672,145.3285,27.86,O3,ppb
2023-01-02 11:00:00,Mooroolbark,-37.7749672,145.3285,12.462,PM10,ug/m3
2023-01-02 11:00:00,Mooroolbark,-37.7749672,145.3285,20.502,BSP,1/Mm
2023-01-02 11:00:00,Mooroolbark,-37.7749672,145.3285,30.674,DBT,deg.C
2023-01-02 11:00:00,Mooroolbark,-37.7749672,145.3285,34.18,O3,ppb
2023-01-02 12:00:00,Mooroolbark,-37.7749672,145.3285,15.937,PM10,ug/m3
2023-01-02 12:00:00,Mooroolbark,-37.7749672,145.3285,18.857,BSP,1/Mm
2023-01-02 12:00:00,Mooroolbark,-37.7749672,145.3285,30.265,DBT,deg.C
2023-01-02 12:00:00,Mooroolbark,-37.7749672,145.3285,36.408,O3,ppb
2023-01-02 13:00:00,Mooroolbark,-37.7749672,145.3285,13.364,PM10,ug/m3
2023-01-02 13:00:00,Mooroolbark,-37.7749672,145.3285,19.658,BSP,1/Mm
2023-01-02 13:00:00,Mooroolbark,-37.7749672,145.3285,31.698,DBT,deg.C
2023-01-02 13:00:00,Mooroolbark,-37.7749672,145.3285,37.804,O3,ppb
2023-01-02 14:00:00,Mooroolbark,-37.7749672,145.3285,9.418,PM10,ug/m3
2023-01-02 14:00:00,Mooroolbark,-37.7749672,145.3285,20.422,BSP,1/Mm
2023-01-02 14:00:00,Mooroolbark,-37.7749672,145.3285,39.43,O3,ppb
2023-01-02 14:00:00,Mooroolbark,-37.7749672,145.3285,31.622,DBT,deg.C
2023-01-02 15:00:00,Mooroolbark,-37.7749672,145.3285,5.385,PM10,ug/m3
2023-01-02 15:00:00,Mooroolbark,-37.7749672,145.3285,18.667,BSP,1/Mm
2023-01-02 15:00:00,Mooroolbark,-37.7749672,145.3285,30.757,DBT,deg.C
2023-01-02 15:00:00,Mooroolbark,-37.7749672,145.3285,40.714,O3,ppb
2023-01-02 16:00:00,Mooroolbark,-37.7749672,145.3285,17.551,PM10,ug/m3
2023-01-02 16:00:00,Mooroolbark,-37.7749672,145.3285,21.736,BSP,1/Mm
2023-01-02 16:00:00,Mooroolbark,-37.7749672,145.3285,29.634,DBT,deg.C
2023-01-02 16:00:00,Mooroolbark,-37.7749672,145.3285,39.895,O3,ppb
2023-01-02 17:00:00,Mooroolbark,-37.7749672,145.3285,17.751,PM10,ug/m3
2023-01-02 17:00:00,Mooroolbark,-37.7749672,145.3285,30.488,BSP,1/Mm
2023-01-02 17:00:00,Mooroolbark,-37.7749672,145.3285,24.613,DBT,deg.C
2023-01-02 17:00:00,Mooroolbark,-37.7749672,145.3285,29.237,O3,ppb
2023-01-02 18:00:00,Mooroolbark,-37.7749672,145.3285,15.3,PM10,ug/m3
2023-01-02 18:00:00,Mooroolbark,-37.7749672,145.3285,30.074,BSP,1/Mm
